TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,IP Address,Channel,CustomerOccupation,Cluster_KMeans
737.1,60.0,92.0,1.0,4644.19,Debit,Washington,146.250.144.172,ATM,Retired,0
223.22,27.0,96.0,1.0,1734.2200000000003,Debit,Fort Worth,66.255.7.16,ATM,Student,0
557.26,69.0,53.0,1.0,5237.12,Debit,San Jose,197.23.128.119,ATM,Doctor,2
27.439999999999998,62.0,164.0,1.0,5950.48,Debit,Boston,177.172.184.163,ATM,Retired,1
310.09,36.0,166.0,1.0,9962.5,Debit,Detroit,89.18.54.235,Branch,Doctor,1
80.38,52.0,116.0,1.0,9662.88,Debit,Kansas City,1.238.163.61,Online,Doctor,2
26.100000000000023,66.0,115.0,1.0,5243.0,Credit,Detroit,170.154.69.105,Branch,Doctor,2
845.1400000000001,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,8.244.162.185,Branch,Retired,3
59.72999999999999,27.0,56.0,1.0,800.9300000000003,Debit,Fresno,186.57.149.225,ATM,Student,0
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,163.69.89.200,ATM,Engineer,2
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,47.167.178.158,Online,Doctor,1
483.92,70.0,115.0,1.0,3138.0,Debit,New York,145.179.219.57,ATM,Retired,3
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,211.45.75.44,ATM,Doctor,1
36.629999999999995,75.0,261.0,1.0,7941.73,Debit,Miami,16.94.155.46,ATM,Retired,1
87.85000000000002,49.0,63.0,1.0,3753.24,Debit,Colorado Springs,184.146.10.88,Branch,Engineer,0
705.34,59.0,124.0,1.0,5003.22,Debit,Washington,63.67.150.226,Online,Doctor,3
116.88999999999999,71.0,226.0,1.0,4880.31,Debit,Columbus,146.250.144.172,Online,Retired,1
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,84.237.126.96,Branch,Retired,0
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,124.180.225.109,ATM,Student,0
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,201.95.180.152,Branch,Retired,1
79.20999999999998,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,165.143.173.165,Branch,Retired,3
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,184.57.159.204,ATM,Retired,2
422.81,28.0,193.0,1.0,1929.2799999999997,Debit,Los Angeles,77.92.193.22,Branch,Student,3
135.43,57.0,92.0,1.0,5315.83,Debit,San Jose,120.170.93.69,ATM,Retired,2
584.88,26.0,121.0,1.0,548.4499999999998,Debit,Philadelphia,91.204.200.167,ATM,Student,3
308.94,25.0,167.0,1.0,1931.6599999999999,Debit,Los Angeles,49.20.211.229,Online,Student,3
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,145.179.219.57,Branch,Doctor,3
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,113.137.153.101,Online,Engineer,2
97.74000000000001,41.0,137.0,1.0,4113.63,Credit,Los Angeles,218.238.171.184,Online,Engineer,3
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,72.128.135.172,ATM,Student,0
56.96000000000001,22.0,135.0,1.0,1597.85,Debit,Albuquerque,70.130.169.235,ATM,Student,3
436.8,27.0,92.0,1.0,1256.33,Debit,Seattle,19.228.76.177,Online,Student,0
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,69.160.14.157,Online,Retired,3
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,189.248.139.91,ATM,Retired,0
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,136.104.90.223,Online,Doctor,1
61.329999999999984,27.0,129.0,1.0,7537.4,Debit,Raleigh,167.95.191.52,ATM,Engineer,1
27.639999999999986,54.0,23.0,1.0,7498.51,Debit,New York,208.142.57.37,Online,Engineer,2
3.8500000000000227,29.0,32.0,1.0,10506.41,Debit,San Jose,72.192.101.196,ATM,Doctor,2
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,111.226.226.202,Branch,Retired,1
178.55,55.0,67.0,1.0,7568.4,Debit,Houston,16.250.113.156,Branch,Engineer,2
248.76,18.0,56.0,1.0,546.46,Debit,Denver,80.75.92.66,ATM,Student,0
76.16,23.0,99.0,1.0,1072.2500000000005,Debit,San Francisco,100.128.70.210,ATM,Student,0
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,33.28.138.82,ATM,Doctor,1
249.56,76.0,246.0,1.0,4444.95,Debit,New York,49.10.93.200,Branch,Retired,3
17.430000000000007,56.0,33.0,1.0,10658.88,Debit,Albuquerque,155.19.119.0,ATM,Doctor,2
198.01,26.0,40.000000000000014,1.0,250.9300000000003,Credit,Austin,83.80.89.29,Branch,Student,0
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,175.166.115.182,Branch,Student,0
434.67,27.0,124.0,1.0,1298.13,Credit,Virginia Beach,13.149.61.4,Online,Student,3
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,60.153.124.80,ATM,Retired,2
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,45.241.13.208,Online,Engineer,3
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,57.166.147.242,Online,Student,3
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,21.122.39.207,ATM,Engineer,1
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,34.125.226.63,ATM,Doctor,2
98.48000000000002,47.0,12.0,1.0,9538.92,Debit,Miami,202.194.199.70,Branch,Engineer,2
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,198.166.198.233,Online,Engineer,3
537.86,27.0,134.0,1.0,293.0600000000004,Debit,Kansas City,144.228.168.6,Online,Student,3
241.18,25.0,162.0,1.0,1445.5299999999997,Debit,Mesa,12.240.113.200,ATM,Student,3
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,173.135.78.201,ATM,Doctor,2
800.29,20.0,84.0,1.0,693.3999999999996,Credit,San Diego,115.196.150.105,Branch,Student,0
28.519999999999982,20.0,163.0,1.0,662.5100000000002,Debit,Detroit,40.10.25.102,ATM,Student,3
431.31,23.0,99.0,1.0,342.72999999999956,Credit,Atlanta,223.189.165.37,Online,Student,0
885.3300000000002,47.0,59.0,1.0,7764.16,Credit,Raleigh,40.226.196.34,ATM,Engineer,2
199.23,29.0,54.0,1.0,9834.0,Debit,Tucson,24.148.92.177,ATM,Engineer,2
42.25999999999999,44.0,171.0,1.0,268.77000000000044,Debit,Raleigh,59.132.247.252,ATM,Doctor,3
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,85.239.236.80,ATM,Engineer,1
357.72,53.0,25.0,1.0,7659.5,Debit,Miami,3.70.1.133,ATM,Retired,2
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,25.188.196.47,Online,Doctor,1
162.36,36.0,147.0,1.0,7527.04,Debit,Tucson,125.89.163.224,Online,Engineer,1
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,201.114.165.141,Online,Doctor,2
38.14999999999998,72.0,129.0,1.0,1425.4700000000003,Credit,Oklahoma City,110.235.207.187,Online,Retired,3
477.54,23.0,52.0,1.0,1598.63,Credit,San Francisco,29.168.185.63,ATM,Student,0
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,189.183.50.147,Branch,Doctor,2
58.22999999999999,28.0,34.0,1.0,9189.76,Debit,Phoenix,200.22.195.243,Online,Student,2
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,213.15.9.253,Online,Retired,0
248.76,21.0,117.0,1.0,6178.77,Debit,Portland,149.46.124.220,Branch,Student,2
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,107.248.120.12,Online,Retired,2
675.37,56.0,31.0,1.0,4704.91,Credit,Jacksonville,10.223.224.50,Online,Retired,0
94.82,67.0,56.0,1.0,1267.7200000000003,Credit,Columbus,175.230.206.232,Branch,Retired,0
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,27.93.195.98,Online,Engineer,1
50.28000000000003,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,196.244.194.198,Branch,Engineer,2
864.72,34.0,58.0,1.0,7379.38,Credit,Detroit,161.71.2.223,Branch,Engineer,2
70.68,25.0,105.0,1.0,1478.4099999999999,Debit,El Paso,13.88.251.53,Online,Student,0
261.77,28.0,46.0,1.0,824.71,Debit,Chicago,82.75.200.117,Online,Student,0
183.22,27.0,63.0,1.0,1024.4200000000005,Debit,Milwaukee,64.15.0.66,ATM,Student,0
120.67000000000002,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,214.247.164.80,ATM,Doctor,1
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,61.95.76.233,Branch,Engineer,2
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,138.220.61.84,ATM,Engineer,0
328.39,41.0,108.0,1.0,2523.83,Debit,New York,110.150.1.201,ATM,Engineer,0
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,93.160.83.196,Branch,Retired,0
72.47000000000003,29.0,72.0,1.0,1305.56,Debit,Boston,89.18.54.235,Online,Doctor,0
279.6,25.0,131.0,1.0,1910.9,Debit,Fort Worth,182.84.41.229,ATM,Student,3
304.2,25.0,102.0,1.0,423.6400000000003,Debit,Indianapolis,11.188.75.155,Online,Student,0
351.38,64.0,20.999999999999986,1.0,7606.63,Debit,New York,47.82.77.181,Branch,Retired,2
86.07,31.0,23.0,1.0,842.5599999999995,Debit,Dallas,192.163.114.167,Branch,Doctor,0
604.5,28.0,80.0,1.0,709.4200000000001,Debit,Portland,31.127.129.152,ATM,Student,0
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,161.71.2.223,ATM,Student,3
11.45999999999998,75.0,64.0,1.0,7258.33,Credit,Austin,179.43.245.131,Branch,Retired,2
63.75999999999999,69.0,100.0,1.0,4980.26,Debit,San Antonio,134.222.122.238,ATM,Retired,2
446.8299999999999,55.0,143.0,1.0,1623.5,Credit,Miami,77.92.193.22,Branch,Retired,3
63.53999999999999,26.0,136.0,1.0,4401.78,Debit,Dallas,51.250.122.123,ATM,Engineer,3
81.10999999999999,48.0,110.0,1.0,2051.37,Debit,Charlotte,51.250.46.149,Online,Engineer,0
48.50999999999996,22.0,69.0,1.0,3363.23,Debit,Austin,81.67.222.238,Branch,Student,0
125.82999999999998,57.0,138.0,1.0,6109.86,Debit,Los Angeles,113.137.153.101,ATM,Retired,1
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,116.43.88.219,Branch,Engineer,2
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,184.185.209.72,Online,Engineer,2
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,217.82.46.37,ATM,Student,0
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,32.169.88.41,Online,Retired,1
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,19.20.13.234,Branch,Retired,0
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,149.84.108.18,ATM,Retired,1
98.24000000000001,28.0,148.0,1.0,580.6599999999999,Debit,Mesa,193.190.29.63,Online,Student,3
100.48000000000002,18.0,104.0,1.0,6149.81,Credit,Milwaukee,136.172.149.77,Branch,Student,2
45.900000000000006,56.0,264.0,1.0,5698.25,Debit,Columbus,221.169.49.152,Branch,Engineer,1
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,68.254.244.208,Online,Doctor,1
287.51,22.0,255.0,1.0,187.64999999999964,Debit,El Paso,189.20.224.220,Online,Student,3
501.3,26.0,146.0,1.0,8520.08,Credit,San Antonio,197.187.216.106,Online,Engineer,1
26.100000000000023,27.0,32.0,1.0,1435.7200000000003,Debit,Mesa,77.92.193.22,ATM,Student,0
436.77,20.0,176.0,1.0,825.6900000000005,Debit,Jacksonville,48.31.196.24,ATM,Student,3
292.38,68.0,224.0,1.0,5803.89,Debit,Baltimore,3.11.254.2,ATM,Doctor,1
25.29000000000002,50.0,125.0,1.0,5374.69,Debit,Miami,41.82.55.163,Online,Engineer,1
123.35,31.0,10.0,1.0,6852.16,Credit,Baltimore,172.111.76.65,Online,Doctor,2
139.52,23.0,31.0,1.0,1570.2200000000003,Debit,Portland,216.79.134.201,Branch,Student,0
51.19999999999999,18.0,83.0,1.0,730.6000000000004,Debit,Tucson,21.97.154.92,Online,Student,0
161.38,24.0,101.0,1.0,3900.34,Credit,Colorado Springs,71.93.189.160,Online,Student,0
2.509999999999991,63.0,32.0,1.0,4891.56,Debit,Baltimore,46.150.175.171,Online,Retired,0
22.620000000000005,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,197.187.216.106,ATM,Doctor,2
126.82999999999998,57.0,39.0,1.0,6100.98,Debit,Austin,21.122.39.207,Branch,Retired,2
46.599999999999994,55.0,68.0,1.0,1562.9,Debit,Detroit,147.227.81.224,Online,Doctor,0
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,205.69.66.135,Branch,Retired,2
175.05,39.0,34.0,1.0,1447.35,Debit,San Francisco,24.129.74.189,Online,Engineer,0
762.74,64.0,244.0,1.0,207.10000000000036,Debit,Los Angeles,8.136.178.116,ATM,Doctor,3
34.03000000000003,57.0,38.0,1.0,3077.2,Debit,Los Angeles,141.241.241.128,Branch,Engineer,0
15.949999999999989,25.0,52.0,1.0,1983.0,Debit,Raleigh,190.92.63.219,Branch,Student,0
101.50999999999999,46.0,199.0,1.0,3052.47,Credit,Tucson,28.149.72.129,Online,Engineer,3
309.42,27.0,42.0,1.0,8564.46,Debit,Fresno,214.32.109.197,Branch,Engineer,2
746.78,21.0,64.0,1.0,1699.81,Credit,Mesa,112.66.191.48,Branch,Student,0
82.00999999999999,23.0,156.0,1.0,287.46000000000004,Credit,Sacramento,210.98.198.143,Branch,Student,3
476.99,23.0,187.0,1.0,1154.4799999999996,Debit,San Diego,113.137.153.101,Online,Student,3
320.11,23.0,130.0,1.0,4076.48,Debit,El Paso,85.240.254.83,Branch,Student,3
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,10.144.131.89,ATM,Doctor,2
10.300000000000011,47.0,197.0,1.0,7801.32,Debit,Fresno,150.231.20.169,ATM,Engineer,1
416.55,33.0,73.0,1.0,922.96,Debit,Oklahoma City,188.205.152.176,Online,Engineer,0
84.91,18.0,68.0,1.0,1671.8599999999997,Debit,Raleigh,141.201.46.191,Online,Student,0
98.94999999999999,75.0,73.0,1.0,5670.82,Debit,Mesa,112.196.12.19,Branch,Retired,2
18.139999999999986,58.0,47.999999999999986,1.0,6020.85,Credit,Milwaukee,99.205.173.118,ATM,Retired,2
215.13,46.0,114.0,1.0,3956.69,Debit,Charlotte,161.168.126.136,Online,Engineer,0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,3.11.254.2,ATM,Engineer,0
691.92,19.0,61.0,1.0,1084.65,Debit,Boston,163.58.140.206,Online,Student,0
50.43000000000001,32.0,51.0,1.0,9794.26,Debit,San Jose,161.195.172.148,Branch,Doctor,2
440.43,78.0,23.0,1.0,5123.24,Debit,Colorado Springs,111.226.226.202,Branch,Retired,2
299.03,39.0,52.0,1.0,1381.2799999999997,Debit,Columbus,193.221.15.59,Branch,Engineer,0
1.9800000000000182,66.0,170.0,1.0,11619.1,Debit,Seattle,45.241.13.208,ATM,Doctor,1
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,136.250.159.93,ATM,Engineer,1
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,182.84.41.229,Branch,Student,0
519.62,71.0,40.000000000000014,1.0,4159.33,Credit,Washington,51.250.46.149,Online,Retired,0
151.14,64.0,38.0,1.0,2156.54,Debit,Memphis,143.212.47.226,Online,Retired,0
75.76999999999998,51.0,148.0,1.0,8361.7,Debit,Charlotte,218.83.2.94,Branch,Engineer,1
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,214.67.148.245,Online,Engineer,2
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,101.90.40.193,Online,Doctor,1
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,49.172.82.247,Branch,Engineer,0
202.49,48.0,69.0,1.0,7447.1,Credit,Virginia Beach,93.52.44.101,ATM,Engineer,2
154.99,25.0,53.0,1.0,1419.31,Debit,Mesa,82.51.236.134,Branch,Student,0
172.92,20.0,212.0,1.0,416.3699999999999,Debit,Miami,214.67.148.245,Online,Student,3
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,132.127.5.187,Branch,Retired,1
207.2,60.0,133.0,1.0,8092.94,Debit,Columbus,214.247.164.80,Online,Engineer,1
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,49.31.186.82,Branch,Engineer,2
179.38,30.0,28.0,1.0,8741.51,Debit,Chicago,112.56.160.202,Online,Engineer,2
26.30000000000001,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,42.219.228.159,ATM,Doctor,2
319.5,29.0,69.0,1.0,2366.3,Credit,Virginia Beach,54.252.249.33,Branch,Engineer,0
182.42000000000002,51.0,137.0,1.0,3051.29,Debit,Kansas City,3.77.114.6,Branch,Retired,3
716.6199999999999,44.0,241.0,1.0,6987.4,Debit,Atlanta,57.141.198.111,ATM,Doctor,1
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,203.245.215.62,ATM,Doctor,1
79.76999999999998,68.0,167.0,1.0,5010.31,Debit,San Francisco,51.250.46.149,ATM,Retired,1
431.08,59.0,25.0,1.0,6760.22,Debit,Albuquerque,145.179.219.57,Branch,Retired,2
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,159.37.30.154,ATM,Doctor,1
200.19,52.0,108.0,1.0,4389.96,Credit,San Antonio,177.172.184.163,Branch,Retired,0
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,211.42.9.0,Branch,Retired,2
345.86,51.0,145.0,1.0,1504.6400000000003,Debit,Omaha,96.162.11.85,ATM,Retired,3
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,211.97.88.141,Online,Retired,2
16.519999999999982,25.0,135.0,1.0,835.5299999999997,Credit,Boston,165.35.58.173,Online,Student,3
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,83.80.89.29,Branch,Engineer,1
36.120000000000005,22.0,234.0,1.0,1593.0299999999997,Debit,Houston,62.152.134.92,Online,Student,3
354.91,74.0,191.0,1.0,3872.55,Debit,Boston,172.111.76.65,ATM,Retired,3
38.410000000000025,40.0,117.0,1.0,9129.68,Debit,Denver,158.135.64.240,ATM,Doctor,2
53.52000000000001,49.0,55.0,1.0,2227.49,Debit,San Diego,163.69.89.200,Branch,Engineer,0
498.59,57.0,138.0,1.0,2619.46,Debit,Philadelphia,143.212.47.226,Online,Retired,3
13.300000000000011,23.0,63.0,1.0,213.0,Debit,San Antonio,144.228.168.6,ATM,Student,0
189.65,21.0,60.0,1.0,8457.09,Debit,Charlotte,145.76.10.8,ATM,Student,2
255.32,80.0,27.0,1.0,6290.62,Debit,Baltimore,47.167.178.158,ATM,Retired,2
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,42.219.228.159,Branch,Engineer,2
237.74,61.0,152.0,1.0,11795.12,Debit,Tucson,93.115.61.201,ATM,Doctor,1
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,210.228.226.64,ATM,Doctor,2
151.36999999999998,54.0,53.0,1.0,8356.08,Debit,Baltimore,104.155.121.252,ATM,Engineer,2
85.01000000000002,25.0,157.0,1.0,1299.4,Credit,Portland,218.54.207.160,ATM,Student,3
444.47,57.0,61.0,1.0,6062.94,Debit,San Jose,40.45.69.120,Online,Retired,2
184.19,67.0,58.0,1.0,7588.67,Debit,Indianapolis,80.75.92.66,ATM,Retired,2
879.25,24.0,137.0,1.0,125.85000000000036,Credit,Memphis,190.164.160.79,Online,Student,3
55.97999999999999,24.0,87.0,1.0,7047.04,Credit,Kansas City,70.130.169.235,Branch,Student,2
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,62.27.235.199,Online,Student,0
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,56.116.189.0,Online,Engineer,0
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,147.227.81.224,ATM,Engineer,2
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,37.213.85.222,ATM,Doctor,2
177.94,19.0,173.0,1.0,123.23999999999978,Debit,Milwaukee,27.93.195.98,Online,Student,3
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,195.226.203.234,Online,Engineer,3
240.03,33.0,31.0,1.0,7807.73,Debit,Atlanta,211.45.75.44,Online,Engineer,2
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,81.222.37.186,ATM,Retired,1
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,191.91.45.159,Online,Engineer,2
243.85,39.0,43.0,1.0,4576.78,Debit,Omaha,197.162.55.147,Branch,Engineer,0
5.759999999999991,38.0,164.0,1.0,5859.79,Debit,Houston,145.246.171.225,Branch,Engineer,1
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,109.211.212.135,Online,Engineer,0
127.78,20.0,170.0,1.0,1046.6599999999999,Debit,Miami,112.196.12.19,ATM,Student,3
23.139999999999986,47.0,93.0,1.0,10536.54,Credit,Mesa,122.30.82.244,Online,Doctor,2
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,162.207.77.170,Branch,Engineer,0
21.20999999999998,55.0,37.0,1.0,9575.42,Debit,Nashville,105.87.212.115,Online,Engineer,2
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,32.71.250.58,Branch,Doctor,2
142.1,18.0,109.0,1.0,1545.6400000000003,Credit,San Francisco,158.129.49.240,Online,Student,0
114.15,19.0,52.0,1.0,1612.4,Debit,Atlanta,49.29.37.185,ATM,Student,0
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,89.18.54.235,Online,Retired,2
590.68,27.0,23.0,1.0,852.1999999999998,Debit,Washington,179.43.245.131,Branch,Student,0
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,38.166.40.246,ATM,Doctor,1
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,113.201.172.36,Branch,Doctor,2
615.16,26.0,140.0,1.0,214.60999999999967,Debit,Boston,62.27.235.199,Online,Student,3
207.82,19.0,30.0,1.0,229.02000000000044,Credit,Las Vegas,32.71.250.58,Online,Student,0
220.52,57.0,152.0,1.0,1793.0900000000001,Debit,Seattle,47.82.77.181,ATM,Retired,3
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,100.198.165.4,ATM,Engineer,3
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,73.156.208.26,Branch,Engineer,0
30.480000000000018,32.0,78.0,1.0,11481.85,Credit,Seattle,49.20.211.229,Branch,Doctor,2
453.09,48.0,97.0,1.0,6708.65,Debit,San Jose,81.222.37.186,Branch,Doctor,2
424.47,22.0,116.0,1.0,5491.55,Debit,Oklahoma City,151.247.130.190,Online,Student,2
228.4,67.0,116.0,1.0,9598.43,Debit,Omaha,149.46.124.220,ATM,Doctor,2
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,43.98.242.106,Online,Doctor,2
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,47.167.178.158,ATM,Student,3
58.849999999999994,71.0,115.0,1.0,1789.8000000000002,Credit,Milwaukee,221.169.49.152,Online,Retired,3
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,166.79.195.157,Branch,Doctor,1
178.26,59.0,59.0,1.0,1137.13,Debit,Oklahoma City,92.90.132.79,ATM,Retired,0
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,152.234.65.155,Online,Engineer,2
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,59.145.242.13,ATM,Doctor,2
36.25,52.0,76.0,1.0,193.0600000000004,Debit,Tucson,188.205.152.176,Branch,Doctor,0
46.52999999999997,42.0,34.0,1.0,4468.12,Debit,San Francisco,133.67.250.163,ATM,Engineer,0
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,147.234.20.46,ATM,Doctor,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,136.250.159.93,Online,Retired,0
20.060000000000002,27.0,144.0,1.0,445.21000000000004,Debit,Memphis,206.168.209.111,ATM,Student,3
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,173.135.78.201,ATM,Retired,0
0.3199999999999932,39.0,136.0,1.0,7158.58,Debit,Boston,173.135.78.201,ATM,Engineer,1
14.279999999999973,23.0,81.0,1.0,1597.5100000000002,Debit,Phoenix,200.136.146.93,ATM,Student,0
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,141.121.30.32,Branch,Engineer,3
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,137.33.78.168,Online,Engineer,2
65.00999999999999,29.0,67.0,1.0,10235.19,Credit,Austin,93.115.61.201,Online,Doctor,2
0.44999999999998863,34.0,172.0,1.0,8670.23,Debit,Kansas City,5.50.152.168,Branch,Engineer,1
364.13,63.0,61.0,1.0,8198.0,Debit,Fort Worth,13.149.61.4,ATM,Doctor,2
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,29.168.185.63,Branch,Engineer,2
241.21,31.0,108.0,1.0,1220.8599999999997,Debit,Omaha,116.237.223.50,ATM,Engineer,0
171.16,51.0,42.0,1.0,6126.5,Debit,New York,147.119.62.178,Online,Retired,2
37.64999999999998,27.0,109.0,1.0,411.77999999999975,Credit,San Jose,219.219.117.136,Online,Student,0
25.769999999999982,68.0,18.0,1.0,4331.54,Debit,Memphis,93.170.203.44,Online,Retired,0
308.85,20.0,33.0,2.0,333.1899999999996,Credit,Los Angeles,116.43.88.219,Branch,Student,0
806.97,25.0,11.0,1.0,102.19999999999982,Debit,Seattle,193.221.15.59,Online,Student,0
364.81,25.0,53.0,1.0,1145.23,Debit,Charlotte,142.148.226.178,Online,Student,0
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,17.36.132.202,ATM,Engineer,2
311.28,49.0,198.0,1.0,135.96000000000004,Debit,Atlanta,188.205.152.176,Branch,Doctor,3
85.03,51.0,47.999999999999986,1.0,4597.57,Debit,San Diego,160.65.101.37,ATM,Retired,0
307.75,64.0,63.0,1.0,1061.5799999999995,Debit,Detroit,39.129.125.110,Branch,Doctor,0
333.67,36.0,68.0,1.0,9238.08,Debit,Fort Worth,129.108.48.116,Online,Engineer,2
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,102.203.223.1,Branch,Doctor,2
502.9,26.0,141.0,1.0,341.2399999999998,Credit,Fresno,135.73.131.111,Online,Student,3
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,214.32.109.197,ATM,Doctor,2
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,134.247.5.188,ATM,Engineer,1
110.4,56.0,62.0,1.0,8639.36,Credit,San Diego,60.43.160.195,ATM,Doctor,2
275.65,28.0,14.0,1.0,4957.57,Credit,Atlanta,6.44.165.160,Branch,Engineer,0
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,59.208.79.116,ATM,Doctor,2
334.07,59.0,200.0,1.0,7306.79,Debit,New York,100.4.40.132,Branch,Engineer,1
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,101.223.82.253,Online,Student,0
141.37,46.0,77.0,1.0,1019.7699999999995,Debit,Denver,52.196.112.199,Online,Engineer,0
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,59.127.135.25,Online,Doctor,1
61.400000000000006,41.0,20.0,2.0,7892.87,Debit,San Jose,63.191.171.41,Branch,Engineer,2
308.23,60.0,23.0,1.0,4150.63,Debit,Las Vegas,198.73.211.114,ATM,Retired,0
111.41,21.0,181.0,1.0,1204.1099999999992,Debit,Chicago,18.72.115.111,Branch,Student,3
